"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"A0002804116","2022-01-01","40.61944","-111.99278","1403.0","SALT LAKE CITY MUNICIPAL AIRPORT 2, UT US","  16.0","18","  11.4","18","9999.9"," 0","859.2","18"," 10.0","18","  7.3","18"," 17.1"," 21.0","  19.8","*","   9.1","*"," 0.00","I","999.9","000000"
"A0002804116","2022-01-02","40.61944","-111.99278","1403.0","SALT LAKE CITY MUNICIPAL AIRPORT 2, UT US","  13.6","24","   9.5","24","9999.9"," 0","869.3","24"," 10.0","24","  8.0","24"," 14.0"," 18.1","  21.9","*","   9.3","*"," 0.00","I","999.9","000000"
"A0002804116","2022-01-03","40.61944","-111.99278","1403.0","SALT LAKE CITY MUNICIPAL AIRPORT 2, UT US","  21.5","24","  14.6","24","9999.9"," 0","863.5","24"," 10.0","24","  6.6","24"," 20.0"," 26.0","  32.9","*","  12.6","*"," 0.00","I","999.9","000000"
"A0002804116","2022-01-04","40.61944","-111.99278","1403.0","SALT LAKE CITY MUNICIPAL AIRPORT 2, UT US","  34.4","24","  24.4","24","9999.9"," 0","857.9","24"," 10.0","24"," 15.0","24"," 25.1"," 31.1","  37.6","*","  29.7","*"," 0.00","I","999.9","000000"
"A0002804116","2022-01-05","40.61944","-111.99278","1403.0","SALT LAKE CITY MUNICIPAL AIRPORT 2, UT US","  35.0","24","  32.3","24","9999.9"," 0","859.0","24","  9.0","24","  7.6","24"," 20.0"," 28.9","  37.6","*","  30.2","*"," 0.00","I","999.9","000000"
"A0002804116","2022-01-06","40.61944","-111.99278","1403.0","SALT LAKE CITY MUNICIPAL AIRPORT 2, UT US","  39.1","24","  37.4","24","9999.9"," 0","858.7","24","  8.3","24","  4.5","24"," 12.0","999.9","  48.4","*","  34.3","*"," 0.00","I","999.9","000000"
"A0002804116","2022-01-07","40.61944","-111.99278","1403.0","SALT LAKE CITY MUNICIPAL AIRPORT 2, UT US","  44.6","24","  36.3","24","9999.9"," 0","852.3","24"," 10.0","24"," 12.8","24"," 24.1"," 31.1","  54.5","*","  37.0","*"," 0.00","I","999.9","000000"
"A0002804116","2022-01-08","40.61944","-111.99278","1403.0","SALT LAKE CITY MUNICIPAL AIRPORT 2, UT US","  39.6","24","  32.8","24","9999.9"," 0","855.0","24"," 10.0","24","  6.9","24"," 12.0"," 21.0","  49.5","*","  32.0","*"," 0.00","I","999.9","000000"
"A0002804116","2022-01-09","40.61944","-111.99278","1403.0","SALT LAKE CITY MUNICIPAL AIRPORT 2, UT US","  29.6","24","  24.1","24","9999.9"," 0","871.3","24"," 10.0","24","  2.3","24","  6.0","999.9","  38.3","*","  21.4","*"," 0.00","I","999.9","000000"
"A0002804116","2022-01-10","40.61944","-111.99278","1403.0","SALT LAKE CITY MUNICIPAL AIRPORT 2, UT US","  28.6","24","  24.1","24","9999.9"," 0","876.0","24"," 10.0","24","  3.2","24","  8.9","999.9","  39.2","*","  21.6","*"," 0.00","I","999.9","000000"
