"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"A0001823162","2022-01-01","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  16.0","18","   7.1","18","9999.9"," 0","853.9","18"," 10.0","18","  4.5"," 7"," 11.1","999.9","  21.2","*","  10.4","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-02","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  11.7","24","   4.9","24","9999.9"," 0","864.3","24"," 10.0","24","  5.8","18"," 13.0","999.9","  24.8","*","   3.2","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-03","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  18.6","24","   9.9","24","9999.9"," 0","859.1","24"," 10.0","24","  7.5","24"," 13.0"," 14.0","  33.8","*","  10.4","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-04","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  34.9","24","  19.0","24","9999.9"," 0","854.3","24","  6.6","24"," 15.8","24"," 26.0"," 29.9","  39.2","*","  32.0","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-05","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  35.7","24","  25.6","24","9999.9"," 0","855.4","24"," 10.0","24","  9.2","24"," 18.1"," 22.9","  48.2","*","  32.0","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-06","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  40.5","24","  31.9","24","9999.9"," 0","854.6","24"," 10.0","24"," 10.7","24"," 17.1"," 21.0","  51.8","*","  33.8","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-07","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  41.4","24","  31.9","24","9999.9"," 0","849.2","24"," 10.0","24"," 14.2","24"," 28.0"," 35.9","  55.4","*","  30.2","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-08","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  39.4","24","  30.9","24","9999.9"," 0","850.1","24"," 10.0","24"," 10.4","24"," 25.1"," 28.9","  50.0","*","  32.0","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-09","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  30.0","24","  22.5","24","9999.9"," 0","865.5","24"," 10.0","24","  8.5","24"," 14.0","999.9","  39.2","*","  21.2","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-10","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  27.9","24","  20.3","24","9999.9"," 0","870.7","24"," 10.0","24","  8.0","23"," 11.1","999.9","  37.4","*","  17.6","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-11","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  27.0","24","  23.2","24","9999.9"," 0","868.6","24"," 10.0","24","  5.0","24"," 12.0","999.9","  37.4","*","  17.6","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-12","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  30.5","20","  23.3","20","9999.9"," 0","868.3","20"," 10.0","20","  6.4","20"," 14.0","999.9","  42.8","*","  21.2","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-13","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  32.1","24","  24.4","24","9999.9"," 0","864.6","24"," 10.0","24","  6.7","24"," 13.0","999.9","  42.8","*","  23.0","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-14","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  33.8","24","  28.2","24","9999.9"," 0","861.5","24","  9.3","24","  5.7","24"," 12.0"," 15.9","  42.8","*","  24.8","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-15","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  29.7","24","  25.9","24","9999.9"," 0","867.8","24","  8.4","24","  5.9","24"," 11.1","999.9","  41.0","*","  21.2","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-16","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  30.2","10","  25.0","10","9999.9"," 0","863.9","10","  9.1","10","  6.8","10"," 12.0","999.9","  39.2","*","  23.0","*"," 0.00","I","999.9","000000"
"A0001823162","2022-01-31","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  37.4"," 9","  15.4"," 9","9999.9"," 0","854.1"," 9"," 10.0"," 9","  5.9"," 9"," 11.1"," 15.9","  50.0","*","  23.0","*"," 0.00","I","999.9","000000"
"A0001823162","2022-02-01","39.38333","-112.51667","1450.5","DELTA FAA AIRPORT, UT US","  29.8","24","  10.9","24","9999.9"," 0","854.2","24"," 10.0","24","  8.6","20"," 19.0"," 26.0","  44.6","*","  21.2","*"," 0.00","I","999.9","000000"
