"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"A0000363844","2023-01-01","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  50.0","20","  47.6","20","9999.9"," 0","948.0","20","  4.8","20","  0.0","20","  2.9","999.9","  63.3","*","  43.7","*"," 0.00","I","999.9","100000"
"A0000363844","2023-01-02","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  44.0","24","  42.9","24","9999.9"," 0","951.9","24","  4.0","24","  0.0","24","999.9","999.9","  57.0","*","  39.2","*","99.99"," ","999.9","111000"
"A0000363844","2023-01-03","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  57.7","24","  54.5","24","9999.9"," 0","948.5","24","  8.9","24","  2.3","24"," 11.1"," 28.0","  66.2","*","  49.8","*","99.99"," ","999.9","010000"
"A0000363844","2023-01-04","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  57.8","24","  54.5","24","9999.9"," 0","943.2","24","  7.7","24","  2.3","24","  8.9","999.9","  66.9","*","  49.6","*","99.99"," ","999.9","010000"
"A0000363844","2023-01-05","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  42.2","24","  33.7","24","9999.9"," 0","946.0","24","  9.5","24","  1.7","24"," 15.0"," 29.9","  57.2","*","  32.0","*"," 0.00","I","999.9","000000"
"A0000363844","2023-01-06","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  40.2","24","  26.2","24","9999.9"," 0","949.3","24"," 10.0","24","  2.7","24"," 14.0"," 20.0","  52.9","*","  26.6","*"," 0.00","I","999.9","000000"
"A0000363844","2023-01-07","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  32.7","24","  29.9","24","9999.9"," 0","953.6","24","  9.7","24","  0.1","24","  2.9","999.9","  41.5","*","  25.9","*","99.99"," ","999.9","010000"
"A0000363844","2023-01-08","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  43.3","24","  41.8","24","9999.9"," 0","952.1","24","  8.0","24","  0.1","24","  5.1","999.9","  47.3","*","  40.6","*","99.99"," ","999.9","010000"
"A0000363844","2023-01-09","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  45.8","24","  37.0","24","9999.9"," 0","948.3","24","  9.2","24","  2.4","24","  7.0"," 17.1","  53.4","*","  38.5","*","99.99"," ","999.9","010000"
"A0000363844","2023-01-10","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  35.4","24","  28.0","24","9999.9"," 0","947.9","24","  7.0","24","  0.3","24","  8.0","999.9","  57.4","*","  26.1","*"," 0.00","I","999.9","100000"
"A0000363844","2023-01-11","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  38.3","24","  34.3","24","9999.9"," 0","946.9","24"," 10.0","24","  0.2","24","  7.0","999.9","  55.0","*","  28.4","*"," 0.00","I","999.9","000000"
"A0000363844","2023-01-12","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  52.1","24","  48.3","24","9999.9"," 0","944.0","24","  7.8","24","  1.9","24"," 17.1"," 33.0","  64.6","*","  44.8","*","99.99"," ","999.9","010000"
"A0000363844","2023-01-13","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  42.1","24","  36.9","24","9999.9"," 0","939.6","24","  8.9","24","  5.7","24"," 13.0"," 22.9","  50.4","*","  32.4","*","99.99"," ","999.9","011000"
"A0000363844","2023-01-14","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  31.5","24","  22.7","24","9999.9"," 0","945.2","24","  8.4","24","  7.4","24"," 13.0"," 21.0","  35.8","*","  28.2","*","99.99"," ","999.9","001000"
"A0000363844","2023-01-15","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  30.0","24","  18.6","24","9999.9"," 0","950.1","24"," 10.0","24","  1.1","24","  8.0"," 15.0","  53.1","*","  18.7","*"," 0.00","I","999.9","000000"
"A0000363844","2023-01-16","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  32.2","24","  24.4","24","9999.9"," 0","948.2","24"," 10.0","24","  0.0","24","  2.9","999.9","  50.9","*","  22.1","*"," 0.00","I","999.9","000000"
"A0000363844","2023-01-17","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  42.9","24","  39.6","24","9999.9"," 0","941.8","24","  8.4","24","  0.0","24","  2.9","999.9","  57.9","*","  37.6","*","99.99"," ","999.9","010000"
"A0000363844","2023-01-18","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  45.0","24","  42.4","24","9999.9"," 0","945.2","24","  3.1","24","  0.0","24","  5.1","999.9","  64.0","*","  37.4","*","99.99"," ","999.9","101000"
"A0000363844","2023-01-19","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  60.5","24","  50.4","24","9999.9"," 0","941.8","24","  9.0","24","  5.6","24"," 20.0"," 26.0","  66.6","*","  55.9","*","99.99"," ","999.9","010000"
"A0000363844","2023-01-20","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  47.7","18","  29.7","18","9999.9"," 0","943.8","18"," 10.0","18","  5.5","18"," 14.0"," 27.0","  58.1","*","  38.5","*"," 0.00","I","999.9","000000"
"A0000363844","2023-01-22","35.2225","-83.41917","615.7","MACON CO AIRPORT, NC US","  41.5","24","  36.4","24","9999.9"," 0","943.3","24","  6.8","24","  1.0","24","  6.0","999.9","  47.8","*","  36.9","*","99.99"," ","999.9","010000"
