"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"68927099999","2023-01-01","-34.3666666","21.3833333","103.0","STILBAAI, SF","  71.3","24","  64.1","24","1016.7","24","004.7","24","999.9"," 0","  9.7","24"," 15.9","999.9","  80.6"," ","  63.0"," "," 0.00","I","999.9","000000"
"68927099999","2023-01-02","-34.3666666","21.3833333","103.0","STILBAAI, SF","  72.6","23","  66.4","23","1011.9","23","000.0","23","999.9"," 0","  9.9","23"," 15.0","999.9","  81.1"," ","  67.1"," "," 0.00","I","999.9","000000"
"68927099999","2023-01-03","-34.3666666","21.3833333","103.0","STILBAAI, SF","  72.7","24","  65.5","24","1008.3","24","996.4","24","999.9"," 0","  9.1","24"," 15.9","999.9","  84.0"," ","  66.7"," "," 0.00","I","999.9","000000"
"68927099999","2023-01-04","-34.3666666","21.3833333","103.0","STILBAAI, SF","  63.8","23","  59.7","23","1015.1","23","002.9","23","999.9"," 0","  7.9","23"," 18.1","999.9","  84.0"," ","  58.1"," "," 0.12","G","999.9","000000"
"68927099999","2023-01-05","-34.3666666","21.3833333","103.0","STILBAAI, SF","  62.3","21","  56.6","21","1021.3","21","009.1","21","999.9"," 0","  9.0","21"," 13.0","999.9","  72.0"," ","  57.2"," "," 0.28","G","999.9","000000"
"68927099999","2023-01-06","-34.3666666","21.3833333","103.0","STILBAAI, SF","  69.5","19","  55.3","19","1025.5","19","013.3","19","999.9"," 0","  6.8","19","  9.9","999.9","  79.5"," ","  57.7"," "," 0.28","G","999.9","000000"
"68927099999","2023-01-07","-34.3666666","21.3833333","103.0","STILBAAI, SF","  70.0","21","  58.6","21","1020.9","21","008.8","21","999.9"," 0","  8.9","21"," 14.0","999.9","  79.9"," ","  55.6"," "," 0.01","G","999.9","000000"
"68927099999","2023-01-08","-34.3666666","21.3833333","103.0","STILBAAI, SF","  73.4","23","  64.2","23","1012.5","23","000.6","23","999.9"," 0","  6.2","23"," 11.1","999.9","  85.8"," ","  62.6"," "," 0.00","G","999.9","000000"
"68927099999","2023-01-09","-34.3666666","21.3833333","103.0","STILBAAI, SF","  74.2","23","  66.4","23","1012.2","23","000.3","23","999.9"," 0","  5.9","23"," 17.1","999.9","  86.0"," ","  62.1"," "," 0.00","I","999.9","000000"
"68927099999","2023-01-10","-34.3666666","21.3833333","103.0","STILBAAI, SF","  72.1","24","  64.4","24","1016.5","24","004.5","24","999.9"," 0","  6.7","24"," 13.0","999.9","  86.0"," ","  65.8"," "," 0.00","I","999.9","000000"
"68927099999","2023-01-11","-34.3666666","21.3833333","103.0","STILBAAI, SF","  73.5","24","  65.9","24","1015.4","24","003.5","24","999.9"," 0","  7.4","24"," 17.1","999.9","  85.3"," ","  67.8"," "," 0.00","I","999.9","000000"
"68927099999","2023-01-12","-34.3666666","21.3833333","103.0","STILBAAI, SF","  72.5","24","  65.1","24","1011.0","24","999.1","24","999.9"," 0","  9.9","24"," 22.0","999.9","  88.9"," ","  62.4"," "," 0.00","I","999.9","000000"
"68927099999","2023-01-13","-34.3666666","21.3833333","103.0","STILBAAI, SF","  70.4","24","  59.8","24","1015.2","24","003.2","24","999.9"," 0","  5.9","24","  9.9","999.9","  88.9"," ","  60.8"," "," 0.00","I","999.9","000000"
